,Unnamed: 0.1,Unnamed: 0,Frame,id,xmin,xmax,ymin,ymax,Predictions kNN=16,Predictions RF,Predictions SVM
6968,6968,6968,12455,07299e22-d92a-4573-86f5-6e05bea7ad0c,109,121,1037,1046,1,1,1
6969,6969,6969,12455,9b75c634-945c-4441-bd26-b521bcc74f13,1763,1769,1029,1038,1,1,1
6970,6970,6970,12455,b26ac31d-7e8f-4026-8a31-cf07ca1bdd05,-24,48,1003,1087,1,1,0
6971,6971,6971,12455,2affde9f-127e-4789-8196-41ebb3e7b91a,1766,1799,1002,1044,1,1,1
6972,6972,6972,12455,af5bf2cd-867f-4931-ba2c-ecbaedf6dc4a,15,21,974,983,1,1,1
6973,6973,6973,12455,8d588e67-e4e6-4610-b383-8d920a31c180,-11,22,947,983,1,1,0
6974,6974,6974,12455,49fe26f2-5cab-4d2e-82bc-db1bc1531a5b,-1,2,948,951,1,1,0
6975,6975,6975,12455,f27eefcf-4a2e-481e-a1dd-3053c2446ea1,1875,1914,920,956,1,1,1
6976,6976,6976,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1863,1878,911,923,1,1,1
6977,6977,6977,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1894,1933,895,952,1,1,1
6978,6978,6978,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1856,1952,862,991,1,1,1
6979,6979,6979,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,-3,6,900,912,1,1,0
6980,6980,6980,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1912,1924,892,910,1,1,1
6981,6981,6981,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1883,1904,864,876,1,1,1
6982,6982,6982,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1914,1923,860,872,1,1,1
6983,6983,6983,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1881,1890,861,870,1,1,1
6984,6984,6984,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1914,1923,800,812,1,1,1
6985,6985,6985,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,1905,1923,748,760,1,1,1
6986,6986,6986,12455,063f9d94-5d7f-48f5-a12a-df1c85d8d9f1,125,158,725,758,1,1,1
6987,6987,6987,12455,8f18b97f-39c8-45da-939b-39f246e47b97,147,153,727,733,1,1,1
6988,6988,6988,12455,8f18b97f-39c8-45da-939b-39f246e47b97,8,164,692,764,1,1,1
6989,6989,6989,12455,6a1ea74e-9252-415c-a90e-06ddea5d7f82,59,77,708,720,1,1,1
6990,6990,6990,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,45,66,701,722,1,1,1
6991,6991,6991,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,-4,8,696,720,1,1,0
6992,6992,6992,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,67,73,699,705,1,1,1
6993,6993,6993,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,92,122,659,689,1,1,1
6994,6994,6994,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,67,106,649,697,1,1,1
6995,6995,6995,12455,f16a6133-fb49-4273-9ae4-cff93e079a80,76,79,651,657,1,1,1
6996,6996,6996,12455,d8e02399-e5d1-4b7d-961c-0d627badf93d,73,76,649,652,1,1,1
6997,6997,6997,12455,d8e02399-e5d1-4b7d-961c-0d627badf93d,1909,1912,631,637,1,1,1
6998,6998,6998,12455,d8e02399-e5d1-4b7d-961c-0d627badf93d,22,28,471,477,1,1,1
6999,6999,6999,12455,d8e02399-e5d1-4b7d-961c-0d627badf93d,52,55,408,411,1,1,1
7000,7000,7000,12455,cc51c3ab-4ddc-42bb-b8e8-3cb0e2538e86,1912,1924,362,401,1,1,1
7001,7001,7001,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,-5,19,355,406,1,1,0
7002,7002,7002,12455,0226ba6d-d61f-4b16-9a62-2edbffad1872,12,24,363,381,1,1,1
7003,7003,7003,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1912,1924,354,369,1,1,1
7004,7004,7004,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1899,1917,348,360,1,1,1
7005,7005,7005,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1914,1923,344,350,1,1,1
7006,7006,7006,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1868,1946,318,363,1,1,1
7007,7007,7007,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1914,1923,324,336,1,1,1
7008,7008,7008,12455,fa5ea5df-e23a-4cb4-92c7-f95aaeeb2c15,1912,1915,320,323,1,1,1
7009,7009,7009,12455,c8974c5f-1bd9-48bb-92be-08b1bd3ed8b2,1835,1901,138,183,1,1,1
7010,7010,7010,12455,5719af7c-5be7-428f-a10b-587b6a818cd5,21,24,145,148,1,1,1
7011,7011,7011,12455,87bc97ff-d1a5-4030-813d-3a0632fb00e8,-4,8,136,148,1,1,0
7012,7012,7012,12455,7127e97e-b321-4b13-b999-d23a066b915d,6,36,118,151,1,1,1
7013,7013,7013,12455,bcc93907-719b-412e-9727-ccd2f016b8c3,60,66,47,53,1,1,1
7014,7014,7014,12455,5dc0803f-ad4c-43fc-8a73-8667c2cb29ff,1899,1905,45,48,1,1,1
7015,7015,7015,12455,0750cc41-c6a7-44a7-b70f-dfae9a71f088,1896,1908,29,44,1,1,1
7016,7016,7016,12455,0339af8a-9a58-4913-ba0d-a71c0646e4ae,1630,1639,19,28,1,1,1
7017,7017,7017,12455,a814d5d4-f3a1-4f68-8111-168a57d73db2,1768,1771,13,16,1,1,1
7018,7018,7018,12455,bae0f7c9-db9c-452c-a457-dcfe2b041e7b,405,417,6,18,1,1,1
7019,7019,7019,12455,acd6bc77-5e82-4094-afa4-813987650881,1775,1781,7,13,1,1,1
7020,7020,7020,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1585,1597,6,15,1,1,1
7021,7021,7021,12455,7cf71429-9809-44e6-8af1-1283ef3f2925,1516,1519,3,9,1,1,1
7022,7022,7022,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1766,1781,-7,14,1,1,0
7023,7023,7023,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1723,1792,-13,26,1,1,0
7024,7024,7024,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1615,1639,-12,24,1,1,0
7025,7025,7025,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1603,1624,-5,10,1,1,0
7026,7026,7026,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1564,1624,-13,26,1,1,0
7027,7027,7027,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1568,1580,-3,6,1,1,0
7028,7028,7028,12455,3baa4802-42ec-4ba7-a540-130169b608f1,1492,1528,-4,8,1,1,0
7029,7029,7029,12455,3baa4802-42ec-4ba7-a540-130169b608f1,939,954,-4,8,1,1,0
7030,7030,7030,12455,3baa4802-42ec-4ba7-a540-130169b608f1,260,263,-1,2,1,1,0
7031,7031,7031,12455,3baa4802-42ec-4ba7-a540-130169b608f1,136,148,-4,8,1,1,0
7032,7032,7032,12455,a03cbbd8-adc5-4db6-aaf8-5ed3574cd382,-1920,3840,-1080,2160,1,1,1
7033,7033,7033,12459,a03cbbd8-adc5-4db6-aaf8-5ed3574cd382,66,72,1076,1082,1,1,1
7034,7034,7034,12459,a03cbbd8-adc5-4db6-aaf8-5ed3574cd382,1590,1602,1074,1083,1,1,1
7035,7035,7035,12459,ee143ee1-58b8-4433-8a67-d37e3ead0faa,1718,1748,1070,1085,1,1,1
7036,7036,7036,12459,3ee72527-2c9a-41e9-a01b-8f0e7443c34f,994,1009,1070,1085,1,1,1
7037,7037,7037,12459,182d573b-782c-4a53-871e-2c4e8e673043,988,1000,1070,1085,1,1,1
7038,7038,7038,12459,182d573b-782c-4a53-871e-2c4e8e673043,121,124,1070,1085,1,1,1
7039,7039,7039,12459,182d573b-782c-4a53-871e-2c4e8e673043,567,573,1072,1078,1,1,1
7040,7040,7040,12459,3ee72527-2c9a-41e9-a01b-8f0e7443c34f,1737,1746,1070,1079,1,1,1
7041,7041,7041,12459,3ee72527-2c9a-41e9-a01b-8f0e7443c34f,1640,1652,1066,1087,1,1,1
7042,7042,7042,12459,3ee72527-2c9a-41e9-a01b-8f0e7443c34f,1005,1029,1066,1087,1,1,1
7043,7043,7043,12459,3ee72527-2c9a-41e9-a01b-8f0e7443c34f,621,657,1066,1087,1,1,1
7044,7044,7044,12459,896385f4-fbdb-424b-8014-768aea37e72f,770,794,1064,1088,1,1,1
7045,7045,7045,12459,767b52f3-856c-4f6d-8574-738056641f93,921,942,1062,1089,1,1,1
7046,7046,7046,12459,f984550c-de58-484d-af27-f7836353ae17,-3,6,1064,1079,1,1,0
7047,7047,7047,12459,168cad25-e3f1-42d6-b792-b0214bca5178,851,893,1056,1092,1,1,1
7048,7048,7048,12459,10caa2fc-b6b7-415d-9f73-553608e09825,82,103,1056,1092,1,1,1
7049,7049,7049,12459,f32ba946-0d6c-436d-8417-736313a2daa6,828,831,1056,1059,1,1,1
7050,7050,7050,12459,77ddf3d7-aa34-488f-a92f-744d6b0afadf,808,811,1056,1059,1,1,1
7051,7051,7051,12459,ddb7f50f-8029-48b8-8624-b82f83ac6a5f,1902,1929,1047,1074,1,1,1
7052,7052,7052,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,1698,1749,1036,1096,1,1,1
7053,7053,7053,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,1914,1923,1044,1056,1,1,1
7054,7054,7054,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,1900,1903,1044,1047,1,1,1
7055,7055,7055,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,1763,1769,1029,1038,1,1,1
7056,7056,7056,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,100,136,1021,1054,1,1,1
7057,7057,7057,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,25,34,1029,1038,1,1,1
7058,7058,7058,12459,12dad640-f149-4c4b-b3d5-c66913b8f0f7,1711,1726,1002,1017,1,1,1
7059,7059,7059,12459,dfa1f9b0-6faf-488e-9e9d-95b4b1568dd4,23,29,989,992,1,1,1
7060,7060,7060,12459,48204447-3ff3-44ab-bacf-038b11848f03,15,21,976,982,1,1,1
7061,7061,7061,12459,cb3d01b6-6448-4d2b-90c6-9f5943e1765a,-16,32,948,1029,1,1,0
7062,7062,7062,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,-3,6,968,980,1,1,0
7063,7063,7063,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,-11,22,957,978,1,1,0
7064,7064,7064,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,-4,8,925,958,1,1,0
7065,7065,7065,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,1894,1933,879,960,1,1,1
7066,7066,7066,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,-3,6,900,912,1,1,0
7067,7067,7067,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,1912,1924,891,912,1,1,1
7068,7068,7068,12459,33ef2f34-5fcc-4cd7-9137-a548b92197c2,-11,22,794,833,1,1,0
7069,7069,7069,12459,8d934a06-7af6-4845-95db-0ed75ff72d06,1914,1923,800,812,1,1,1
7070,7070,7070,12459,f5ac2226-11d4-4fa0-b607-97c27a4fecf7,59,77,708,720,1,1,1
7071,7071,7071,12459,7cf90896-0463-4dad-b014-4862ee086862,45,66,701,722,1,1,1
7072,7072,7072,12459,7cf90896-0463-4dad-b014-4862ee086862,-4,8,696,720,1,1,0
7073,7073,7073,12459,7cf90896-0463-4dad-b014-4862ee086862,7,46,553,598,1,1,1
7074,7074,7074,12459,7cf90896-0463-4dad-b014-4862ee086862,1,22,562,577,1,1,1
7075,7075,7075,12459,7cf90896-0463-4dad-b014-4862ee086862,29,50,496,520,1,1,1
7076,7076,7076,12459,7cf90896-0463-4dad-b014-4862ee086862,-8,16,463,493,1,1,0
7077,7077,7077,12459,a31bf64e-00c4-48cf-b3d3-8c3881df1a85,36,63,415,430,1,1,1
7078,7078,7078,12459,a31bf64e-00c4-48cf-b3d3-8c3881df1a85,52,55,408,411,1,1,1
7079,7079,7079,12459,a31bf64e-00c4-48cf-b3d3-8c3881df1a85,15,21,387,393,1,1,1
7080,7080,7080,12459,58cd7bb6-611f-4da1-b4b7-a9ce3a379448,20,23,383,389,1,1,1
7081,7081,7081,12459,69fc32cb-0214-4c28-a14b-6175f36263c1,-5,19,355,406,1,1,0
7082,7082,7082,12459,8192fb32-7071-4705-841d-b933b93f0d46,12,24,363,381,1,1,1
7083,7083,7083,12459,4fa362df-071a-4bbb-8634-57e726632e25,1912,1924,354,369,1,1,1
7084,7084,7084,12459,c4a7d2f0-0fae-420b-b753-e49a1933cf10,1899,1917,348,360,1,1,1
7085,7085,7085,12459,693368fd-64ed-48ea-b9b4-8e29ceb2aef1,1914,1923,344,350,1,1,1
7086,7086,7086,12459,7b24af02-68d8-4034-af35-4590fda34ed1,17,26,337,346,1,1,1
7087,7087,7087,12459,e218e941-8097-4d20-8e84-e6b4f703da78,1868,1946,294,375,1,1,1
7088,7088,7088,12459,53b9ba4a-a25f-429c-929d-670a73fcd6b3,1835,1901,138,183,1,1,1
7089,7089,7089,12459,983eeeca-9742-4a70-83a7-aa2341668050,6,36,116,152,1,1,1
7090,7090,7090,12459,711bcea6-93c6-4bb2-9067-101093fb5679,-7,14,78,99,1,1,0
7091,7091,7091,12459,a1f0cc2a-8895-4cb9-aac5-3c0ce49efdb6,1899,1905,45,48,1,1,1
7092,7092,7092,12459,f9412bd0-b174-4142-8ebd-529755ee7fbe,1630,1639,19,28,1,1,1
7093,7093,7093,12459,2cdf5171-767e-4163-82d0-f663703efa30,1896,1899,13,16,1,1,1
7094,7094,7094,12459,d0769e42-ffc6-4f6c-8f6d-f4b9a25a7e21,325,334,11,17,1,1,1
7095,7095,7095,12459,f1dd0a37-bd9e-4572-9089-0839e89c8635,404,419,4,22,1,1,1
7096,7096,7096,12459,d1c27bd7-3fce-4952-b33c-601b795a0750,1775,1781,7,13,1,1,1
7097,7097,7097,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1585,1597,6,15,1,1,1
7098,7098,7098,12459,1cba8adc-9e87-44ce-9fd8-5c7a72c7a838,1596,1641,-21,63,1,1,0
7099,7099,7099,12459,c236589e-729a-4bd3-a0f7-e6cd00e5e6b8,1560,1581,-3,18,1,1,0
7100,7100,7100,12459,d1c27bd7-3fce-4952-b33c-601b795a0750,395,413,0,12,1,1,1
7101,7101,7101,12459,d1c27bd7-3fce-4952-b33c-601b795a0750,356,368,0,12,1,1,1
7102,7102,7102,12459,d1c27bd7-3fce-4952-b33c-601b795a0750,14,62,-15,42,1,1,0
7103,7103,7103,12459,d1c27bd7-3fce-4952-b33c-601b795a0750,1766,1781,-7,14,1,1,0
7104,7104,7104,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1723,1792,-13,26,1,1,0
7105,7105,7105,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1679,1694,-3,6,1,1,0
7106,7106,7106,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1625,1652,-7,14,1,1,0
7107,7107,7107,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1614,1641,-12,24,1,1,0
7108,7108,7108,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1603,1624,-5,10,1,1,0
7109,7109,7109,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1564,1624,-13,26,1,1,0
7110,7110,7110,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1496,1520,-4,8,1,1,0
7111,7111,7111,12459,5a469f64-17d1-4760-8f41-0f45b697d573,1406,1484,-37,74,1,1,0
7112,7112,7112,12459,dbdda943-d198-4407-9654-d0a02327d295,1185,1194,-2,4,1,1,0
7113,7113,7113,12459,dbdda943-d198-4407-9654-d0a02327d295,939,954,-4,8,1,1,0
7114,7114,7114,12459,dbdda943-d198-4407-9654-d0a02327d295,402,432,-4,8,1,1,0
7115,7115,7115,12459,dbdda943-d198-4407-9654-d0a02327d295,136,148,-4,8,1,1,0
7116,7116,7116,12459,dbdda943-d198-4407-9654-d0a02327d295,-1920,3840,-1080,2160,1,1,1
7117,7117,7117,12460,ea593b30-4ede-4012-8c90-e5a107c47071,-17,34,125,218,1,1,0
7118,7118,7118,12461,3ad602ab-d48f-4d67-92c9-77b390c4b8ad,-11,166,7,178,1,1,0
7119,7119,7119,12462,2ab8e8d9-06b8-46d3-9626-4b249e610f12,83,257,-38,76,1,1,0
7120,7120,7120,12463,2ab8e8d9-06b8-46d3-9626-4b249e610f12,100,268,-24,48,1,1,0
7121,7121,7121,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,1820,1835,1076,1082,1,1,1
7122,7122,7122,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,568,580,1074,1083,1,1,1
7123,7123,7123,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,120,132,1074,1083,1,1,1
7124,7124,7124,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,1329,1347,1072,1084,1,1,1
7125,7125,7125,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,1311,1329,1070,1085,1,1,1
7126,7126,7126,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,507,522,1070,1085,1,1,1
7127,7127,7127,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,1687,1702,1066,1087,1,1,1
7128,7128,7128,12467,2ab8e8d9-06b8-46d3-9626-4b249e610f12,1572,1632,1062,1089,1,1,1
7129,7129,7129,12467,c7095073-92ef-463c-93c7-9c570c47269b,913,943,1064,1082,1,1,1
7130,7130,7130,12467,39b1ee54-6c97-445e-92d9-4d2fc519ec00,1554,1560,1067,1073,1,1,1
7131,7131,7131,12467,c7095073-92ef-463c-93c7-9c570c47269b,1607,1634,1054,1093,1,1,1
7132,7132,7132,12467,c7095073-92ef-463c-93c7-9c570c47269b,72,93,1060,1075,1,1,1
7133,7133,7133,12467,c7095073-92ef-463c-93c7-9c570c47269b,1840,1912,1044,1089,1,1,1
7134,7134,7134,12467,c7095073-92ef-463c-93c7-9c570c47269b,889,934,1040,1076,1,1,1
7135,7135,7135,12467,c7095073-92ef-463c-93c7-9c570c47269b,1824,1968,1016,1112,1,1,1
7136,7136,7136,12467,c7095073-92ef-463c-93c7-9c570c47269b,1892,1904,1041,1062,1,1,1
7137,7137,7137,12467,39b1ee54-6c97-445e-92d9-4d2fc519ec00,1871,1877,1045,1054,1,1,1
7138,7138,7138,12467,ca727832-fe43-4e52-bfe8-a4de6facfef7,1839,1854,1036,1054,1,1,1
7139,7139,7139,12467,ca727832-fe43-4e52-bfe8-a4de6facfef7,1856,1880,1019,1049,1,1,1
7140,7140,7140,12467,ca727832-fe43-4e52-bfe8-a4de6facfef7,15,21,976,982,1,1,1
